session_name,question,response,course_name
Day 1,"worked well for the Basic setup and workflow and Importing data, fast s",I liked the overview of the course and the framework for importing data,NA
Day 1,"could be improved for the Basic setup and workflow and Importing data, fast s",It was great,NA
Day 1,"worked well for the Save time, don’t repeat yourself: Making functions",The structure for making a function was really useful,NA
Day 1,"could be improved for the Save time, don’t repeat yourself: Making functions",worked really well,NA
Day 1,"worked well for the Basic setup and workflow and Importing data, fast s",Very relevant tasks and interesting topics.,NA
Day 1,"could be improved for the Basic setup and workflow and Importing data, fast s",We spent to much time waiting for some individual technical problems.,NA
Day 1,"worked well for the Save time, don’t repeat yourself: Making functions",Again really interesting topics and things much needed.,NA
Day 1,"could be improved for the Save time, don’t repeat yourself: Making functions",Still a lot of waiting time. Maybe more tasks that those not experiencing problems could do in the meantime.,NA
Day 1,"worked well for the Basic setup and workflow and Importing data, fast s",It was slow enough for me to follow:),NA
Day 1,"could be improved for the Basic setup and workflow and Importing data, fast s",nothing,NA
Day 1,"worked well for the Save time, don’t repeat yourself: Making functions",It was great getting a basic intro for making functions. The repetition of exercises was actually good,NA
Day 1,"could be improved for the Save time, don’t repeat yourself: Making functions",nothing,NA
Day 1,"worked well for the Basic setup and workflow and Importing data, fast s","The code-alongs were very good, and the fact that we had to do multiple repetitions through the exercises gave time for the method to sink in.",NA
Day 1,"could be improved for the Basic setup and workflow and Importing data, fast s","Perhaps more info in the beginning of ""the why"" of what we were doing.",NA
Day 1,"worked well for the Save time, don’t repeat yourself: Making functions","Again, the repetition through multiple exercises worked well",NA
Day 1,"could be improved for the Save time, don’t repeat yourself: Making functions",Sometimes the code-alongs were a little too fast.,NA
Day 1,"worked well for the Basic setup and workflow and Importing data, fast s",Really nice that we did the tap-along. Especially with Luke who made breaks frequently and asked for the blue stickers,NA
Day 1,"could be improved for the Basic setup and workflow and Importing data, fast s","a little more time spent on introducing the RProject setup, how to use the different folders, why use it and is everything saved if you change computer or likewise?",NA
Day 1,"worked well for the Save time, don’t repeat yourself: Making functions",Nice introduction to how functions work,NA
Day 1,"could be improved for the Save time, don’t repeat yourself: Making functions",Please please make breaks often and ask for stickers. Otherwise you (are I at least) very easily get left behind,NA
Day 1,"worked well for the Basic setup and workflow and Importing data, fast s","I was just behind from the beginning, so basically everything only worked when a ""helper"" moved me to the online R studio, but THEN it worked, with side by side help :-)",NA
Day 1,"could be improved for the Basic setup and workflow and Importing data, fast s","Think it was fine, but high tempo",NA
Day 1,"worked well for the Save time, don’t repeat yourself: Making functions","Worked well, the tempo was fine",NA
Day 1,"could be improved for the Save time, don’t repeat yourself: Making functions",Was fine,NA
Day 1,"worked well for the Basic setup and workflow and Importing data, fast s",Codealong works really well,NA
Day 1,"could be improved for the Basic setup and workflow and Importing data, fast s",Maybe a little more pre-tasks to prepare for this crucial sessions,NA
Day 1,"worked well for the Save time, don’t repeat yourself: Making functions",I did not save time - but it worked well,NA
Day 1,"could be improved for the Save time, don’t repeat yourself: Making functions","Lecture a little bit slower, but on the other hand it really pushes us to focus.",NA
Day 1,"worked well for the Basic setup and workflow and Importing data, fast s",Worked well - nice slow tempo for us beginners!,NA
Day 1,"worked well for the Save time, don’t repeat yourself: Making functions",Code-along format works very well (again). NIce with simple examples.,NA
Day 1,"could be improved for the Save time, don’t repeat yourself: Making functions","Perhaps, a couple more examples of making functions for the course data (not only for importing the data) to better understand how to build functions.",NA
Day 1,"worked well for the Basic setup and workflow and Importing data, fast s",Everything,NA
Day 1,"could be improved for the Basic setup and workflow and Importing data, fast s",No need to repeat what we just read :-),NA
Day 1,"worked well for the Save time, don’t repeat yourself: Making functions","I generel i really like the changing between exercises, reading etc.",NA
Day 1,"could be improved for the Save time, don’t repeat yourself: Making functions",I hope that we will get to create more functions and not just repeat the same import function in order to understand the building of a functions better,NA
Day 1,"worked well for the Basic setup and workflow and Importing data, fast s",Doing exercises together and getting help,NA
Day 1,"could be improved for the Basic setup and workflow and Importing data, fast s",Everything was good,NA
Day 1,"worked well for the Save time, don’t repeat yourself: Making functions","The same, doing exercises together and getting help",NA
Day 1,"could be improved for the Save time, don’t repeat yourself: Making functions","The same, everything was good",NA
Day 1,"worked well for the Basic setup and workflow and Importing data, fast s","It is organized very well, I can follow step by step and practice when doing exercise. And helpers will come when I encounter problems, which is very helpful.",NA
Day 1,"could be improved for the Basic setup and workflow and Importing data, fast s","I would like to suggest to reduce time on doing similar exercise. It would be cool to include more info, but it is understandable due to the limited time",NA
Day 1,"worked well for the Save time, don’t repeat yourself: Making functions",It worked well as first sessions,NA
Day 1,"could be improved for the Save time, don’t repeat yourself: Making functions","It is easy to follow, but I would like to suggest to reduce time on doing exercise on similar content, it would be so good to be able to include more contents. Thanks",NA
Day 1,"worked well for the Basic setup and workflow and Importing data, fast s",Very nice to learn vroom and that we repeated for example git many times.,NA
Day 1,"could be improved for the Basic setup and workflow and Importing data, fast s","Perhaps more ""tests"" in the precourse material to minimize the issues in the beginning of the session.",NA
Day 1,"worked well for the Save time, don’t repeat yourself: Making functions",That we continued with the example from the Importing data session,NA
Day 1,"could be improved for the Save time, don’t repeat yourself: Making functions","Aircon :-)  also in the course sylabus, a description of how to get the Roxygen sceleton",NA
Day 1,"worked well for the Basic setup and workflow and Importing data, fast s",It is good to write the code several times to memorize. Good to learn the vroom package,NA
Day 1,"could be improved for the Basic setup and workflow and Importing data, fast s",I'm not sure that I know how Git works yet. It would be good to see where it is used,NA
Day 1,"worked well for the Save time, don’t repeat yourself: Making functions",Nice to earn how to make functions step by step,NA
Day 1,"could be improved for the Save time, don’t repeat yourself: Making functions",nothing :),NA
Day 1,"worked well for the Basic setup and workflow and Importing data, fast s",Instructions were very clear,NA
Day 1,"could be improved for the Basic setup and workflow and Importing data, fast s","It would be better if everyone has done the precourse tasks, I felt that we could have saved a lot more time.",NA
Day 1,"worked well for the Save time, don’t repeat yourself: Making functions",Very helpful for future more repetitive code development,NA
Day 1,"could be improved for the Save time, don’t repeat yourself: Making functions",I think maybe we don't need to repeat our work for all of the import functions. I think doing one of them is enough,NA
Day 1,"worked well for the Basic setup and workflow and Importing data, fast s","Generally it worked really great with code-along, and then performing very similar exercises - allowed to really try out and understand what was taught. Also, really happy with the course material and structure so far.",NA
Day 1,"could be improved for the Basic setup and workflow and Importing data, fast s","Very minor comment, but I think sometimes it was difficult to understand why is it of benefit to use some specific functions within the vroom package (import data -> spec -> specify the columns again).",NA
Day 1,"worked well for the Save time, don’t repeat yourself: Making functions","Very much the same regarding code-along + exercises. Also, simple, but really great explanation of functions - even though I have used functions before, now it seems much more intuitive and I am really excited to use them in my own script !",NA
Day 1,"could be improved for the Save time, don’t repeat yourself: Making functions",Everything was really well put in this session - I cannot put my finger on anything specific :),NA
