session_name,question,response
"Day 2, morning",could be improved for,"Went just a notch too fast. Im new to coding, so could be the reason."
"Day 2, morning",could be improved for,Would be nice to have the question/problem clearly stated before writing the code that solves it. (e.g. The task: you need to select only entries for diabetics from the dataset. This is how this is done with a corresponding filtering function).
"Day 2, morning",could be improved for,Would have been nice with some examples illustrating the difference between the & and | commands - also how easily it can go wrong.
"Day 2, morning",could be improved for,a little bit faster progress
"Day 2, morning",could be improved for,cannot think of anything at the moment.
"Day 2, morning",could be improved for,not very well explained - often we were told to just type som text/code but not really explained why/what the different parts of it meant.
"Day 2, morning",could be improved for,"perhaps, more exercises can be done by ourself. but it was a good start"
"Day 2, morning",could be improved for,task verification together
"Day 2, morning",worked well for,A lot of interactive coding exercises.
"Day 2, morning",worked well for,Code along is fine.
"Day 2, morning",worked well for,Code along is very nice. The tempo was quite good as well
"Day 2, morning",worked well for,Combination of code-along and reading - and very good exercises
"Day 2, morning",worked well for,"Covered the main steps needed to start with R project with examples for every function to practice, which helped understanding the process and made it easier to get used to coding in R"
"Day 2, morning",worked well for,Everything worked just fine.
"Day 2, morning",worked well for,Exercises
"Day 2, morning",worked well for,"Many good functions presented, nice to work with R. Very nice with exercises!!"
"Day 2, morning",worked well for,Nice structure and information was given in an order that was intuitive and made sense. The exercise about chaining the functions using pipes was fun.
"Day 2, morning",worked well for,That is was showcasing what to do while typing the code
"Day 2, morning",worked well for,The data wrangling parts were very useful
"Day 2, morning",worked well for,The exercises were good and nice repetition with using the pipe function.
"Day 2, morning",worked well for,The exercises where we had to apply and combine some of the learnings from the session.
"Day 2, morning",worked well for,The exercises. More of those! :-)
"Day 2, morning",worked well for,The fact that there was more programming in this section.
"Day 2, morning",worked well for,"The subjects/structure, the tasks and the explanations/text written on the website"
"Day 2, morning",worked well for,"The tempo, very easy to follow, while also leaving time for individual reflection/memorizing/notetaking. Great to actually see the various functions performed, and what they do, instead of them just being quickly mentioned."
"Day 2, morning",worked well for,"This part was really confusing, the teacher did not explain much about what we were doing."
"Day 2, morning",worked well for,Very interactive. Nice coding exercises.
"Day 2, morning",worked well for,"Was very informative, challenges were easily resolved with help. The session was clear."
"Day 2, morning",worked well for,a lot of hands on and good explanations in the reading material
"Day 2, morning",worked well for,"a lot of praticing ""together"""
"Day 2, morning",worked well for,it was a very good practice to try tidyverse.
"Day 2, morning",worked well for,visualization
