session_name,question,response
"Day 1, morning part 1",could be improved for,i don't have suggestions for the sessions. But I'm stressing over having enough mental capacity to interact with strangers during lunch while also learning a lot of new stuff today. I think I need a break.
"Day 1, morning part 1",could be improved for,nothing
"Day 1, morning part 1",could be improved for,"so far so good, looking forward to the rest od the course"
"Day 1, morning part 1",could be improved for,survey about prior skills could be done as standing up or sitting down instead of being too crowded at the front
"Day 1, morning part 1",worked well for,Easy to follow
"Day 1, morning part 1",worked well for,Everything
"Day 1, morning part 1",worked well for,Everything was really nice. Slow and with a lot of humor.
"Day 1, morning part 1",worked well for,Everything. Nice introduction
"Day 1, morning part 1",worked well for,"EverythingMuch help, good tempo, and very pedagocical set-up"
"Day 1, morning part 1",worked well for,Good mix of interactive activities and teaching.
"Day 1, morning part 1",worked well for,Good pace and nice overview
"Day 1, morning part 1",worked well for,Good presentation of the course and slow (good!) start of introduction to reproducibility and R
"Day 1, morning part 1",worked well for,"Good speed, good mix of reading and presentation"
"Day 1, morning part 1",worked well for,I think everything worked well
"Day 1, morning part 1",worked well for,I think the interaction is the best part.
"Day 1, morning part 1",worked well for,It was easy to follow the instructions. Reading sessions.
"Day 1, morning part 1",worked well for,It was light and easily understandable.
"Day 1, morning part 1",worked well for,It was perfectly slow - easy to follow. Very good teaching with different tasks. Nice to read.
"Day 1, morning part 1",worked well for,It was really nice to know getting some schedule what will happen in advance.
"Day 1, morning part 1",worked well for,"Nice and smooth introduction into R, which I really enjoyed."
"Day 1, morning part 1",worked well for,"Nice introduction and setting up the workspace, made me less scared about attending."
"Day 1, morning part 1",worked well for,"Nice mix of group, lecture, standing up etc."
"Day 1, morning part 1",worked well for,Nice to stand up with the little exercise + the hats
"Day 1, morning part 1",worked well for,"Really good introduction, and clear instructions"
"Day 1, morning part 1",worked well for,"Starting off slow, covering the basics."
"Day 1, morning part 1",worked well for,The hats. What a great ideaIt is also nice with the online guide where you can follow along.Reading material is nice and the atmosphere is nice
"Day 1, morning part 1",worked well for,The introductory part was very good to set the scene and point out why the course is relevant. Nice with the reading task in between and the showing how to click things in Rstudio. Great teacher
"Day 1, morning part 1",worked well for,The live coding session speed and the discussion with the neighbor is great. I also enjoy the more than necessary allocated time for reading. Provides great space for people that are a bit more slow at reading.
"Day 1, morning part 1",worked well for,The switch between reading tasks and presentation from Luke
"Day 1, morning part 1",worked well for,"Very low level and low speed, which worked well for me"
"Day 1, morning part 1",worked well for,hats and good time for sessions
"Day 1, morning part 1",worked well for,introduction to Rstudio and projects was very useful. The hat thing i good
"Day 1, morning part 1",worked well for,"screensharing, reading sessions"
"Day 1, morning part 2",could be improved for,All good
"Day 1, morning part 2",could be improved for,"I didnt understand why we did the tidyverse thing - it seemed out fo context. I went to the webpage and read, and got a bit more enlightend. Im starting to get confused weather we will look an analyzes at all, but maybe we are not and that was stated in the pre course :D"
"Day 1, morning part 2",could be improved for,"I think the netoworking activity is a bit redundant as we just had lunch and networked there. I think it would be better to place it in between lectures, so they could work as a break."
"Day 1, morning part 2",could be improved for,I would like to know how to generate the PDF :)
"Day 1, morning part 2",could be improved for,It is hard to see the code from the back row
"Day 1, morning part 2",could be improved for,It was good
"Day 1, morning part 2",could be improved for,It was perfect
"Day 1, morning part 2",could be improved for,Jeg var lidt forvirret i forhold til hvad der skulle skrives hvorhenne i forbindelse med koden. Blev en smule i tvivl på grund af layout på hjemmesiden.
"Day 1, morning part 2",could be improved for,Maybe a bit less reading?
"Day 1, morning part 2",could be improved for,Maybe add more practice work
"Day 1, morning part 2",could be improved for,Nothing
"Day 1, morning part 2",could be improved for,Nothing for me
"Day 1, morning part 2",could be improved for,Nothing particular
"Day 1, morning part 2",could be improved for,Nothing to comment on
"Day 1, morning part 2",could be improved for,"The spaces still create confusion. Like header it is # header and not #header.  I also think, not related to this block that there is a confusion between the languages and the program.r and rstudioMarkdown and Quarto"
"Day 1, morning part 2",could be improved for,all god for now
"Day 1, morning part 2",could be improved for,"could have played around with it a bit more, and explore other functions"
"Day 1, morning part 2",could be improved for,don't know
"Day 1, morning part 2",could be improved for,dont know
"Day 1, morning part 2",could be improved for,"hmmm.... maybe more tasks or longer tasks, for those who finish the exercises early? not really necessary though..."
"Day 1, morning part 2",could be improved for,"i don't comprehend what I read. Afterwards things are mostly explained, but for instance 6.6 was weird to read"
"Day 1, morning part 2",could be improved for,maybe more practice sessions where we actually write the code from the theory - but I think this might come later on :)
"Day 1, morning part 2",could be improved for,nothing
"Day 1, morning part 2",could be improved for,"perhaps a list of word and their meaning. e.g. what is github, function, package etc."
"Day 1, morning part 2",worked well for,"A bit more hands on. When I read the text I don't understand it, 'cause I don't know what to use it for yet. But then, when there is an exercise, it makes more sense."
"Day 1, morning part 2",worked well for,"Again nice tempo, working good to read parts before."
"Day 1, morning part 2",worked well for,Easy step-by-step walk throug the code
"Day 1, morning part 2",worked well for,Everything
"Day 1, morning part 2",worked well for,"Everything, it is really well worked course"
"Day 1, morning part 2",worked well for,For the typing by myself
"Day 1, morning part 2",worked well for,"Good time for assistance, easily understandable and well explained concepts."
"Day 1, morning part 2",worked well for,"Great pace in the code along part, easy to understand explanations"
"Day 1, morning part 2",worked well for,It is really nice with the code alongs!
"Day 1, morning part 2",worked well for,It was nice to practise hands on and see that I am able to do so
"Day 1, morning part 2",worked well for,Most
"Day 1, morning part 2",worked well for,"Nice speed, everything was clear"
"Day 1, morning part 2",worked well for,Nicer to go trough the exercise alone/groups
"Day 1, morning part 2",worked well for,Pacing var meget fint.
"Day 1, morning part 2",worked well for,Self programming task was fun
"Day 1, morning part 2",worked well for,"Starting the session with talking to the table mates was nice, being a little bit tired after lunch. Quick session with a short topic - works well."
"Day 1, morning part 2",worked well for,"The code and follow, and reading."
"Day 1, morning part 2",worked well for,The exercise!
"Day 1, morning part 2",worked well for,"The guiding on the main screen, where we can do it outself on our own screen. The practices."
"Day 1, morning part 2",worked well for,The practical excersize was good
"Day 1, morning part 2",worked well for,Typing the codes yourself
"Day 1, morning part 2",worked well for,code along and the social activity with fresh air
"Day 1, morning part 2",worked well for,everything
"Day 1, morning part 2",worked well for,good tempo
"Day 1, morning part 2",worked well for,instructions were clear
"Day 1, morning part 2",worked well for,nicely paced session
"Day 1, morning part 2",worked well for,the code along
"Day 1, morning part 2",worked well for,the follow-through with the instructor
"Day 1, morning part 2",worked well for,very easy and non-intimidating introduction to markdown
