session_name,question,response,course_name
"Day 1, morning",could be improved for,Overall worked fine.,Intermediate
"Day 1, morning",worked well for,Code a long sessions and explanations along for the different commands/functions. The exercises worked very well.,Intermediate
"Day 1, morning",could be improved for,"Maybe speed up the session a little bit and shorter breaks in the sessions. However, I understand that it can be necessary in the beginning to make sure that all are following along.",Intermediate
"Day 1, morning",worked well for,"Good system with the hats. Clear instructions, quick help when needed.",Intermediate
"Day 1, morning",could be improved for,"Maybe a slight change to the pre-course tasks. Can't really tell what, but maybe something that makes it more clear if you'd done something slightly wrong on the pre-tasks",Intermediate
"Day 1, morning",worked well for,"Code along worked well. Nice to get some inspiration for importing data, and how to import using the correct data types. Also, how you can import only some rows, to get a glimpse of your data, before importing everything.",Intermediate
"Day 1, morning",could be improved for,"Quite a slow start with lots of issues. Don't know if you can incorporate more of the ""setting up"" in the precourse tasks.",Intermediate
"Day 1, morning",worked well for,"Switching between code-along, reading and exercises.",Intermediate
"Day 1, morning",could be improved for,"Some periods, there was a lot of waiting time - but ok for the first session getting everybody setup",Intermediate
"Day 1, morning",worked well for,"Everything. In particular, the instructors were very helpful. This is the first course I have had where the help was so good.",Intermediate
"Day 1, morning",could be improved for,Do not know,Intermediate
"Day 1, morning",worked well for,Pace was good,Intermediate
"Day 1, morning",could be improved for,"Sometimes I did not understand why we were writing the specific code, so it is better to clearly explain it in the beginning with detail explanation and very short explanation",Intermediate
"Day 1, morning",worked well for,"The hats! Worked a lot better than the sticky notes! Also very good to go through the setup once more in the morning, to make sure that everything was still running. My setup worked when I did the pre-course tasks, but for some reason not this morning. It was great to have the time to check and fix that.",Intermediate
"Day 1, morning",could be improved for,"It felt a little long if you didn't have a lot of trouble. Long periods of waiting around. Maybe add a little task at the end of the import, so you get to use the table you just imported. Mostly so you would get the feeling that something happened. It was great with repetitions, but maybe the repetitions of importing the data could have been spread out a little bit more, it got a little dull :)",Intermediate
"Day 1, morning",worked well for,I think the hats worked. Much better than lifting your hand if having trouble as it was in previous statisitics courses.I appreciate the speed. I hav to wake up super early to be here and it is great that I can easily follow despie being quite tired.also appreciate the social breaks in between,Intermediate
"Day 1, morning",could be improved for,"hm, not sure. I think it was pretty nice!",Intermediate
"Day 1, morning",worked well for,"The introduction to the course, the venue, the structure and the teachers. The different ways of learning/conducting the course - reading, typing, discussing. Very well structured.",Intermediate
"Day 1, morning",could be improved for,"The two sessions where we talked with our group were not as useful as I had hoped. My group had absolutely no experience with R (cleaning, collecting or analysing) data, so the discussions/networking sessions were quite useless and not worth the time or effort.",Intermediate
"Day 1, morning",worked well for,The code alongs. and when you take time explaining why we are doing things and what the codes do.,Intermediate
"Day 1, morning",could be improved for,Clearify what the functions do.,Intermediate
"Day 1, morning",worked well for,Learned the ways of importing and managing data,Intermediate
"Day 1, morning",could be improved for,"Keeping in mind the experience levels of different students, I think it is designed suitably but  maybe the course design can be done in a more intensive way.",Intermediate
"Day 1, morning",worked well for,"Plenty of time for questions and the code-along and the online material is really nice, also for use later when you actually have your data and maybe have forgotten some of the tricks. And good with the exercises after.",Intermediate
"Day 1, morning",could be improved for,Smaller groups for the social activity.,Intermediate
